ITEM_VNUM	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON		
70431	¹ì»ç¿øÃÊ±âÈ­±Ç	ITEM_QUEST	QUEST_NONE	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE | ITEM_QUEST	NONE	NONE	75000000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
25180	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
25181	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
25182	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
25183	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
25184	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
25185	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
77900	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77901	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77902	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77903	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77904	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77905	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77906	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77907	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77908	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77909	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77910	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77911	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77912	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77913	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77914	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77915	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77916	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
77917	¿ø¼®»óÀÚ(Èñ±Í±îÁö)	ITEM_GIFTBOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
20050	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20051	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20052	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20053	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20054	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20055	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20056	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20057	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20058	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20059	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20060	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
20061	»ç½ÅÀÇÁõÇ¥	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	1	0	0	0	0	0	0		
53996	Àç°æºñ¼­	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	ITEM_STACKABLE	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
53997	Àç°¡ºñ¼­	ITEM_USE	USE_ADD_ATTRIBUTE	1	NONE	ITEM_STACKABLE | LOG	NONE	NONE	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
53998	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
53999	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300000	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300001	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300002	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300003	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300004	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300005	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300006	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300007	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300008	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300009	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300010	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300011	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
300012	±Í¸ñÀÇ ¼ö¾×	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
71301	???? ????	ITEM_USE	USE_ADD_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
71302	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
71303	???? ????	ITEM_USE	USE_ADD_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
71304	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
71305	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0		
54001	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	500	2	0	0	0	0	0	0		
54002	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	1000	2	0	0	0	0	0	0		
54003	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	2000	2	0	0	0	0	0	0		
54004	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	250	2	0	0	0	0	0	0		
54005	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	500	2	0	0	0	0	0	0		
54006	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	1000	2	0	0	0	0	0	0		
54007	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	5	2	0	0	0	0	0	0		
54008	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	12	2	0	0	0	0	0	0		
54009	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	20	2	0	0	0	0	0	0		
54010	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	3	2	0	0	0	0	0	0		
54011	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	5	2	0	0	0	0	0	0		
54012	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	10	2	0	0	0	0	0	0		
54013	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	23	3	2	0	0	0	0	0	0		
54014	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	23	5	2	0	0	0	0	0	0		
54015	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	23	10	2	0	0	0	0	0	0		
54016	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	24	3	2	0	0	0	0	0	0		
54017	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	24	5	2	0	0	0	0	0	0		
54018	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	24	10	2	0	0	0	0	0	0		
54019	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	45	5	2	0	0	0	0	0	0		
54020	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	45	12	2	0	0	0	0	0	0		
54021	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	45	20	2	0	0	0	0	0	0		
54022	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	43	5	2	0	0	0	0	0	0		
54023	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	43	12	2	0	0	0	0	0	0		
54024	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	43	20	2	0	0	0	0	0	0		
54025	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	44	5	2	0	0	0	0	0	0		
54026	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	44	12	2	0	0	0	0	0	0		
54027	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	44	20	2	0	0	0	0	0	0		
54028	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	3	4	0	0	0	0	0	0		
54029	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	5	4	0	0	0	0	0	0		
54030	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	10	4	0	0	0	0	0	0		
54031	????	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10	5	4	0	0	0	0	0	0		
