VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
9815	zodiac	S_PAWN	MONSTER	MELEE	75		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	200	300	25000	0	0	0	0	0	300	100	130	100	2000	200	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9816	zodiac	S_PAWN	MONSTER	MELEE	90		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	200	300	50000	0	0	0	0	0	300	100	130	100	2000	200	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9817	zodiac	S_PAWN	MONSTER	MELEE	105		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	200	300	80000	0	0	0	0	0	300	100	130	100	2000	200	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9818	zodiac	S_PAWN	MONSTER	MELEE	50		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	200	300	9000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9819	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	300	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9820	zodiac	S_PAWN	MONSTER	MELEE	110		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	300	350	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9821	zodiac	S_PAWN	MONSTER	MELEE	110		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	300	350	110000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9822	zodiac	S_PAWN	MONSTER	MELEE	110		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	300	350	100000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9823	zodiac	S_PAWN	MONSTER	MELEE	110		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	300	350	130000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9824	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9825	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9826	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9827	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9828	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9829	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9830	zodiac	S_PAWN	MONSTER	MELEE	110		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	320	380	150000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9831	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	0	0	0	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9832	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	13	13	9	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9833	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	13	13	9	300	100	130	100	2000	175	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9834	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	13	13	9	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9835	zodiac	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	crustacean_soldier2	0	184	70	50	70	50	300	90000	0	0	13	13	9	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	264	1	263	1	266	1	256	0	0	0	0	0	0	0
9836	hidra	BOSS	MONSTER	MELEE	75		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_chicken_boss	0	184	70	50	50	300	275	5500000	25	5	125	125	84	400	100	130	100	2000	500	0	0	0	5	5	5	5	5	20	20	20	20	20	10	0	0	20	0	0	5	0	0	0	0	7	261	7	260	7	259	7	256	0	0	10	20	0	10	0
9837	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_chicken_boss	0	184	70	50	50	300	500	4500000	25	5	125	125	84	400	100	130	100	2000	500	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9838	hidra	BOSS	MONSTER	MELEE	90		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_cow_boss	0	184	70	50	50	300	325	8000000	25	5	125	125	84	500	100	130	100	2000	500	0	0	0	5	5	5	5	5	20	20	20	20	20	10	0	0	20	0	0	5	0	0	0	0	8	261	8	260	8	259	8	256	0	0	10	30	0	15	0
9839	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_cow_boss	0	184	70	50	50	300	500	7500000	25	5	125	125	84	500	100	130	100	2000	500	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	259	5	256	0	0	0	0	0	0	0
9840	hidra	BOSS	MONSTER	MELEE	105		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_dog_boss	0	184	70	50	50	300	400	10000000	25	5	125	125	84	700	100	130	100	2000	500	0	0	0	5	5	5	5	5	20	20	20	20	20	10	0	0	20	0	0	5	0	0	0	0	10	261	10	260	10	259	10	256	0	0	15	30	0	20	0
9841	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_dog_boss	0	184	70	50	50	300	600	9000000	25	5	125	125	84	700	100	130	100	2000	500	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	259	5	256	0	0	0	0	0	0	0
9842	hidra	BOSS	MONSTER	MELEE	115		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_dragon_boss	0	184	70	50	50	300	450	12000000	25	5	125	125	84	750	100	130	100	2000	500	0	0	0	0	5	5	5	5	20	20	20	20	20	10	0	0	20	0	0	5	0	0	0	0	12	261	12	260	12	259	12	256	0	0	15	100	0	20	0
9843	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_dragon_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	259	5	256	0	0	0	0	0	0	0
9844	hidra	BOSS	MONSTER	MELEE	50		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_horse_boss	0	184	70	50	50	300	220	3000000	25	5	125	125	84	300	100	130	100	2000	500	0	0	0	0	5	5	5	5	20	20	20	20	20	10	0	0	20	0	0	5	0	0	0	0	7	261	7	260	7	259	7	256	0	0	15	30	0	20	0
9845	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_horse_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9846	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_monkey_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9847	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_monkey_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9848	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_mouse_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9849	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_mouse_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9850	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_pig_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9851	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_pig_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9852	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_rabbit_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9853	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_rabbit_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9854	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_sheep_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9855	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_sheep_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9856	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_snake_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9857	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_snake_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9858	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_tiger_boss	0	184	70	50	50	300	500	3000000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	264	10	263	10	266	10	256	0	0	0	0	0	0	0
9859	hidra	BOSS	MONSTER	MELEE	123		AGGR,GODSPEED,BERSERK,DEATHBLOW	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_tiger_boss	0	184	70	50	50	300	500	1800000	0	0	125	125	84	300	100	130	100	2000	100	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	264	5	263	5	266	5	256	0	0	0	0	0	0	0
9860	1	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9861	2	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9862	3	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9863	4	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9864	5	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9865	6	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9866	7	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9867	8	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9868	9	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9869	10	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9870	11	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9871	12	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	281	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9875	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	2000000	5	1	250	375	0	8	7003	7005	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9876	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	12	0	0	0	2000000	5	1	250	375	1	14	7004	7006	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9877	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	18	0	0	0	2000000	5	1	250	375	1	19	7003	7005	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9878	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	24	0	0	0	2000000	5	1	250	375	2	25	7004	7006	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9879	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	30	0	0	0	2000000	5	1	250	375	2	30	7003	7005	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9880	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	2000000	5	1	250	375	0	8	7004	7006	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9881	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	12	0	0	0	2000000	5	1	250	375	1	14	7003	7005	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9882	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	18	0	0	0	2000000	5	1	250	375	1	19	7004	7006	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9883	???	KING	STONE	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	24	0	0	0	2000000	5	1	250	375	2	25	7003	7005	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9884	hidra	KING	MONSTER	MELEE	75		NOMOVE	0	ATT_EARTH	STUN,SLOW,POISON,TERROR,CURSE	0	12zi_tiger_boss	0	184	143	200	121	300	500	3000	0	0	125	125	84	300	100	130	100	2000	100	0	9836	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
